Time,Track Title,Track ID
10:20,Ally Brooke - Lips Don t Lie (feat. A Boogie Wit Da Hoodie) (R3HAB Remix),161766550010927911
10:17,Melano Blac X AdeJosh - Jollof (Official Visualizer),35243886401023892
10:14,Ariana Grande - 34 35 (Onderkoffer Remix),377904345929313862
10:11,Lie To Me - Karun Blocka Beats,971992676707489261
10:07,Spice ft. Sean Paul Shaggy - Go Down Deh,233806790042838763
10:04,Sauti Sol - Still The One,1441263483850791778
10:02,Aya Nakamura - Bobo,449979378658630734
09:58,Don t Clean - Bryson Tiller,666134831798028050
09:55,ZieZie - Blessed G46 GRIME,738192331242851678
09:52,Wes Nelson - Nice To Meet Ya (Lyrics) ft Yxng Bane,449979559122487605
09:26,Cheat Codes - Do It All Over (feat. Marc E. Bassy),1152998456193454283
09:23,Diamond Platnumz ft Focalistic Costa Titch Pabi Cooper - Fresh (,2269029313849538892
09:20,One Acen - Monogram ft. Wauve,1441228879897058741
09:17,Adekunle Gold - Okay (Afro Pop Vol. 1),2161857512078794801
09:14,Rema - Bounce,1152998485684728645
09:11,NSG Ft. LD - Roadblock,35243914392981027
09:07,Fireboy DML Ed Sheeran - Peru,1332315694376141878
09:03,D-Block Europe - Ferrari Horses ft. Raye,810267521133078020
09:00,Ariana Grande - One last time (Amapiano Remix)By La Mayor,738209730336986045
08:57,Stefflon Don - Can t Let You Go (Lyrics),1458768225231569454
08:54,Yxng Bane ft. WSTRN - Fine Wine (Remix) GRM Daily,899934666598389685
08:50,Headie One - Siberia ft. Burna Boy,2161787198462941046
08:47,Wauve - Monzo ft. One Acen,1980798877648308356
08:40,Bayanni - Ta Ta Ta (Official Lyric Audio),1332315832514073544
08:37,Maroon 5 - Beautiful Mistakes ft. Megan Thee Stallion,216284949413964196
08:33,DJ Snake Ozuna Megan Thee Stallion LISA of BLACKPINK - SG.wav,89691660975184574
08:30,Rema - Soundgasm (MAX WALLIN TOUCH),1729424187542879007
08:26,Jocelyn Alice - Feels Right (Galloway Remix),1225108262845568025
08:23,City Girls Fivio Foreign - Top Notch,2017707347510678428
08:19,Dave Stormzy - Clash,1945737621074297053
08:19,Lauv - 26,2052926881562397537
08:14,Major Lazer - C est Cuit (feat. Aya Nakamura Swae Lee),738209940860823708
08:11,Blaq Diamond - SummerYoMuthi,233789136301771862
08:09,INNA - Always On My Mind (Lyrics),1225144151901805036
08:04,24kGoldn - Coco (Clean Lyrics) ft. DaBaby,377921972735235795
08:01,Tems- The Key,2197006731049085016
07:14,Davido - Jowo NR Xtendz,1152998448626177596
07:14,Sauti Sol - Rhumba Japani ft Kaskazini Bensoul Nviiri Xenia Manasseh Okello Max Nairobi Ho,1602900993913347031
07:11,Diane Warren Rita Ora Sofía Reyes Reik - Seaside,2035246685143211178
07:09,WizKid - Essence (Audio) ft. Tems,467624467706850916
07:05,J.Derobie Gold Up - Day Night Official Lyrics Video,1332280454922988574
07:01,Bensoul x Bien - Thick Thighs,179359070883021097
06:57,Ava Max - My Head My Heart,216548825543248714
06:57,MIST feat Burna Boy - Rollin,1980834027270609897
06:54,DJ Snake Selena Gomez - Selfish Love (Lyrics ),1891131433735687053
06:51,Darkoo - Rover (Keys to my rover),1404337881203476442
06:47,M.anifest - Game Over ft. Adekunle Gold,1513268976329909555
06:44,Doja Cat - Woman (Mica Remix),1153016144237692820
06:42,Headie One - Everything Nice (feat. Haile) G46 GRIME,467589369385754801
06:37,MAGGIE WA NYUMBANI - NDOVU KUU X BIEN THE BALDMAN,161731742428978777
06:21,Black Sherif - Kwaku The Traveller (Radio Clean),1513251417634161738
06:18,CLEAN Central Cee - Khabib,539647043043446252
06:18,Major Lazer feat. Alessia Cara - Hell and High Water,1026440254678705995
06:16,Galantis x Throttle - Tell Me You Love Me,1170537471180084891
06:13,Adekunle Gold - It Is What It Is,1441193699923542436
06:10,Joeboy - Contour (Lyric Visualizer),2269029366337962777
06:06,Mannywellz ft Tems - Peace (Lyrics),1801516789807321156
06:03,Chunkz X Filly - Hold,899934842125741527
05:58,Kizz Daniel - Pour Me Water,666134364759668160
05:55,21 Savage Metro Boomin - Runnin (Clean - Lyrics),1746998679007075883
05:52,Oxlade - Ojuju,323474196019600280
05:49,King Promise - Sisa,2251436859012401176
05:47,Calvin Harris Dua Lipa Young Thug - Potion,1746998808420683773
05:44,Mary-J-Blige- Without You (Wallies Amapiano Remix),94441134465316
05:41,DJ Neptune - Hustle (feat. Focalistic),2035246722780376548
05:37,Mr Eazi - Cherry (feat. Xenia Manasseh),2196971582864756533
05:35,BNXN fka Buju - In My Mind,1657401837910154837
05:31,Chris Kaiga - MAJALIWA feat. Fena Gitu,827877464011011151
05:27,BackRoad Gee - Nyege Lewa Ft. Ms Banks,2124914094250016190
05:24,Tyla Yaweh - All The Smoke (Clean Lyrics) ft. Gunna Wiz Khalifa,504585689927075872
05:21,Ruger Midas The Jagaban - Bounce (UK Remix - Visualiser),467589331490212822
05:18,Belly - Better Believe (feat. The Weeknd & Young Thug),594094786699759679
05:15,Headie One - Siberia ft. Burna Boy,2161787198462941046
05:12,Raphael Lake Eric Brooks Camden Rose - In My Atmosphere (Virgin River OST),2268993853124465206
05:09,Rema - Bounce,1152998485684728645
05:06,Skales - Badman Love (Remix) ft Tekno,1548453216571186777
05:03,Maud Elka feat Alikiba - Songi Songi Remix,1170537960281429253
05:00,N-Dubz - Charmer,937089403238122204
04:57,DJ Maphorisa Tyler ICU - Banyana ft. Sir Trill Daliwonga Kabza De Small,1026422745847563060
04:53,Stefflon Don - Move,1225108638756689441
04:50,Kizz Daniel Tekno - Buga,792710350993250986
04:46,Future Lil Uzi Vert - Drankin N Smokin,864803192441923648
04:39,Central Cee - Commitment Issues,666152323906101324
04:35,King Promise - Ginger,467589478561255739
04:33,Bruce Melodie - Katapilla Extended Merlin Xyendz,1620510886480009821
04:31,BNXN fka Buju - In My Mind,1657401837910154837
04:28,Fireboy DML - Energy (Audio),2251436897152469517
04:25,Diamond Platnumz - Naanzaje,1476395600164439525
04:21,CLEAN Fivio Foreign Kanye West Alicia Keys - City of Gods,1548453383088909238
04:18,Nyashinski - Hapo Tu ft Chris Kaiga SMS Skiza 7301588 to 811 filename=utf-8 Nyashinski - Hapo Tu ft Chris Kaiga SMS Skiza 7301588 to 811,2124949153049123687
04:15,Burna Boy - Vanilla,144420774984601335
04:12,@KiDi x @Tyga - Touch It,1873556959581144156
04:08,Conan Gray - Overdrive,395549266102352470
04:05,Blaq Jerzee Mr Eazi Harmonize - Falling For U,107301359739439618
04:02,Fireboy DML Ed Sheeran - Peru,1332315694376141878
03:59,Young T Bugsey - Don t Rush (ft. Headie One) GRM Daily,467624283425513091
03:54,Headie One - 2 Chains,323474201302370008
03:51,Joeboy - Alcohol,1116107746176803314
03:47,Joeboy - Likkle Riddim,17634190647024101
03:44,melvitto Gabzy - 4 Nothin,2124949026970711575
03:41,Aya Nakamura - Djadja (Dj BraindeaD x Dutty Nation Remix),2089729485214650263
03:38,Charlie Puth - Light Switch,360400251730625971
03:35,Tate McRae - bad ones (Lyrics),720652931281822128
03:32,Beach Boii - Rude (Buskilaz Remix),576554938102348913
03:27,Belly Squad - Unknown Number GRM Daily,539646862019770422
03:27,Mannywellz ft Tems - Peace (Lyrics),1801516789807321156
03:25,Robin Schulz feat. KIDDO - All We Got,1009147133195343594
03:25,DJ Tunez Wizkid - Cool Me Down,2052891505932983749
03:21,Major Lazer - Titans (feat. Sia & Labrinth),683762118386080542
03:18,Asake - Sungba (Remix) (feat. Burna Boy),1764626160997944959
03:14,Chris Brown Tyga - Ayo (Alessandro Di Lorenzo x Tyb Remix),648894094109962382
03:11,DJ Khaled - LET IT GO (feat. Justin Bieber & 21 Savage),1314653105839000456
03:08,Dolapo Ms Banks Oxlade - Interest,2161910342694604923
03:05,Saweetie - Closer (feat. H.E.R.) (Lyrics) (Closer Clean),2251401929646133089
03:02,LADIPOE - Feeling (feat. Buju),77005815216121
02:59,Diamond Platnumz ft Focalistic Costa Titch Pabi Cooper - Fresh (,2269029313849538892
02:56,Internet Money - JETSKI ( Lyrics) feat. Lil Mosey Lil Tecca,1116125255325626803
02:52,Jux - Simuachi,323474291335011208
02:52,Drake ft. Future and Young Thug - Way 2 Sexy,1963189088565598883
02:49,Justin Bieber Ft. Ludacris Usher Snoop Dogg - Peaches Remix,1963189057658906006
02:49,KING KAKA - MANIFEST FT. NVIIRI THE STORYTELLER,1908741286632716335
02:48,Daliwonga - Abo Mvelo (Visualizer) ft. Mellow Sleazy and M.J,2124914129543070414
02:45,Crunch Time Hits,323474286861774330
02:43,Meek Mill - Dangerous ft. Jeremih and Pnb Rock,793009351516528966
02:40,Jhené Aiko - Lead the Way (From Raya and the Last Dragon),2234143877188656301
02:36,TONES AND I - FLY AWAY,288412729618131198
02:33,Lie To Me - Karun Blocka Beats,971992676707489261
02:30,ArrDee - Oliver Twist GRM Daily,1458768308838636944
02:26,Wisin Jhay Cortez Ozuna - Emojis de Corazones ft. Los Legendarios,594077217112736119
02:23,Deno - Drizzy GRM Daily,1008865732675642912
02:20,Ruger - Useless,882342800986607379
02:17,Marshmello x Jonas Brothers - Leave Before You Love Me,1963171460897387007
02:13,Calvin Harris Dua Lipa Young Thug - Potion,1746998808420683773
02:10,Sauti Sol - Still The One,1441263483850791778
02:07,Patoranking - Kolo Kolo Feat. Diamond Platnumz,1891149220003037530
